utility_id,utility_name,state,fiscal_year,total_revenue,total_expenses,net_income,total_assets,total_liabilities,total_equity,operating_margin,debt_to_assets
572025b4-3920-4510-9d52-bcebea0d0d09,County MN Municipal Water District,MN,2017,35013771.54,29424004.6,5589766.94,409505985.28,188597740.9,220908244.37,15.96,46.05
572025b4-3920-4510-9d52-bcebea0d0d09,County MN Municipal Water District,MN,2016,33944256.99,30533655.59,3410601.39,390802981.46,184240724.35,206562257.11,10.05,47.14
572025b4-3920-4510-9d52-bcebea0d0d09,County MN Municipal Water District,MN,2015,32907411.33,27917964.17,4989447.16,395198556.96,195302181.11,199896375.84,15.16,49.42
c63a0bf0-18ac-45d1-bce5-69b10d06fe96,East MD County Water District,MD,2024,6015343.16,5086249.52,929093.64,49060903.11,22547840.91,26513062.19,15.45,45.96
c63a0bf0-18ac-45d1-bce5-69b10d06fe96,East MD County Water District,MD,2023,5751049.97,4600096.61,1150953.36,58216878.53,31360879.82,26855998.71,20.01,53.87
c63a0bf0-18ac-45d1-bce5-69b10d06fe96,East MD County Water District,MD,2022,5498368.9,4273808.47,1224560.43,70479549.66,31788331.96,38691217.69,22.27,45.1
c63a0bf0-18ac-45d1-bce5-69b10d06fe96,East MD County Water District,MD,2021,5256789.76,4174347.39,1082442.36,51529905.99,20765265.44,30764640.55,20.59,40.3
c63a0bf0-18ac-45d1-bce5-69b10d06fe96,East MD County Water District,MD,2020,5025824.76,3987105.74,1038719.02,41479146.55,19014013.47,22465133.08,20.67,45.84
c63a0bf0-18ac-45d1-bce5-69b10d06fe96,East MD County Water District,MD,2019,4805007.56,3807266.68,997740.88,41713027.77,22468314.37,19244713.4,20.76,53.86
c63a0bf0-18ac-45d1-bce5-69b10d06fe96,East MD County Water District,MD,2018,4593892.29,4065830.97,528061.32,66998319.18,28056547.56,38941771.62,11.49,41.88
c63a0bf0-18ac-45d1-bce5-69b10d06fe96,East MD County Water District,MD,2017,4392052.69,3771973.97,620078.73,36652570.32,16318990.82,20333579.5,14.12,44.52
c63a0bf0-18ac-45d1-bce5-69b10d06fe96,East MD County Water District,MD,2016,4199081.22,3530803.36,668277.87,52324189.93,29594935.5,22729254.43,15.91,56.56
c63a0bf0-18ac-45d1-bce5-69b10d06fe96,East MD County Water District,MD,2015,4014588.25,3244252.79,770335.46,58840042.41,33500580.9,25339461.51,19.19,56.94
8761d9ea-9c99-498b-8790-efba2f03ac7c,West VA Regional Water Authority,VA,2024,166646688.31,136004353.41,30642334.9,1413665783.31,659682657.94,753983125.37,18.39,46.66
8761d9ea-9c99-498b-8790-efba2f03ac7c,West VA Regional Water Authority,VA,2023,161388902.36,131736072.42,29652829.94,1453862488.31,661099896.02,792762592.29,18.37,45.47
8761d9ea-9c99-498b-8790-efba2f03ac7c,West VA Regional Water Authority,VA,2022,156297002.17,132370433.47,23926568.7,1491110671.62,849231448.45,641879223.17,15.31,56.95
8761d9ea-9c99-498b-8790-efba2f03ac7c,West VA Regional Water Authority,VA,2021,151365753.97,125434771.8,25930982.17,2108764453.19,961001505.79,1147762947.4,17.13,45.57
8761d9ea-9c99-498b-8790-efba2f03ac7c,West VA Regional Water Authority,VA,2020,146590089.1,120492024.13,26098064.97,1244790307.33,517399730.19,727390577.15,17.8,41.57
8761d9ea-9c99-498b-8790-efba2f03ac7c,West VA Regional Water Authority,VA,2019,141965098.84,124412062.68,17553036.16,1237426985.0,520478773.6,716948211.4,12.36,42.06
8761d9ea-9c99-498b-8790-efba2f03ac7c,West VA Regional Water Authority,VA,2018,137486029.32,111528467.82,25957561.5,1476297461.96,656840733.72,819456728.24,18.88,44.49
8761d9ea-9c99-498b-8790-efba2f03ac7c,West VA Regional Water Authority,VA,2017,133148276.67,111667659.04,21480617.63,1558387856.2,666866106.55,891521749.65,16.13,42.79
8761d9ea-9c99-498b-8790-efba2f03ac7c,West VA Regional Water Authority,VA,2016,128947382.28,114330850.81,14616531.47,1392213612.64,633646896.63,758566716.01,11.34,45.51
8761d9ea-9c99-498b-8790-efba2f03ac7c,West VA Regional Water Authority,VA,2015,124879028.2,110515110.23,14363917.97,1343477990.86,778573173.33,564904817.53,11.5,57.95
bb8fc860-290a-45ab-a1e9-4622eee7712a,Central CT Metropolitan Water District,CT,2024,77423260.7,62181197.18,15242063.52,1059385631.87,538534876.03,520850755.84,19.69,50.83
bb8fc860-290a-45ab-a1e9-4622eee7712a,Central CT Metropolitan Water District,CT,2023,74706127.74,57768994.56,16937133.18,724451172.49,392640535.44,331810637.05,22.67,54.2
bb8fc860-290a-45ab-a1e9-4622eee7712a,Central CT Metropolitan Water District,CT,2022,72084351.29,62592827.29,9491524.0,760769641.96,355529142.75,405240499.21,13.17,46.73
bb8fc860-290a-45ab-a1e9-4622eee7712a,Central CT Metropolitan Water District,CT,2021,69554584.85,61927818.38,7626766.47,604791900.48,281241426.95,323550473.53,10.97,46.5
bb8fc860-290a-45ab-a1e9-4622eee7712a,Central CT Metropolitan Water District,CT,2020,67113599.37,57332220.31,9781379.07,942079875.34,508229465.88,433850409.46,14.57,53.95
bb8fc860-290a-45ab-a1e9-4622eee7712a,Central CT Metropolitan Water District,CT,2019,64758279.14,48716487.18,16041791.96,639154964.63,289986136.0,349168828.64,24.77,45.37
bb8fc860-290a-45ab-a1e9-4622eee7712a,Central CT Metropolitan Water District,CT,2018,62485617.76,52119988.78,10365628.98,727394251.3,336573707.1,390820544.21,16.59,46.27
bb8fc860-290a-45ab-a1e9-4622eee7712a,Central CT Metropolitan Water District,CT,2017,60292714.36,50173761.39,10118952.97,865793416.68,472395773.61,393397643.07,16.78,54.56
bb8fc860-290a-45ab-a1e9-4622eee7712a,Central CT Metropolitan Water District,CT,2016,58176769.88,48661758.13,9515011.75,583624157.27,325645708.72,257978448.55,16.36,55.8
bb8fc860-290a-45ab-a1e9-4622eee7712a,Central CT Metropolitan Water District,CT,2015,56135083.47,45967110.29,10167973.19,710881352.49,401455909.68,309425442.8,18.11,56.47
61794ac7-ceb3-4ece-810c-6c41747ddbdd,Central PA Water Department,PA,2024,516078262.41,453434133.7,62644128.71,7232445762.57,3921795697.25,3310650065.32,12.14,54.23
61794ac7-ceb3-4ece-810c-6c41747ddbdd,Central PA Water Department,PA,2023,492197710.63,401521232.37,90676478.26,7307157693.06,4140240414.6,3166917278.46,18.42,56.66
61794ac7-ceb3-4ece-810c-6c41747ddbdd,Central PA Water Department,PA,2022,469422186.52,368096980.68,101325205.84,6653454873.66,3279351438.03,3374103435.63,21.59,49.29
61794ac7-ceb3-4ece-810c-6c41747ddbdd,Central PA Water Department,PA,2021,447700556.98,397341944.16,50358612.82,4866400526.84,2307000259.63,2559400267.21,11.25,47.41
61794ac7-ceb3-4ece-810c-6c41747ddbdd,Central PA Water Department,PA,2020,426984055.03,320489907.49,106494147.53,5144219285.03,2733717546.7,2410501738.33,24.94,53.14
61794ac7-ceb3-4ece-810c-6c41747ddbdd,Central PA Water Department,PA,2019,407226170.27,345377294.11,61848876.16,3869632891.17,2087006896.67,1782625994.5,15.19,53.93
61794ac7-ceb3-4ece-810c-6c41747ddbdd,Central PA Water Department,PA,2018,388382544.5,318936201.61,69446342.89,5730503808.72,2822443331.89,2908060476.83,17.88,49.25
61794ac7-ceb3-4ece-810c-6c41747ddbdd,Central PA Water Department,PA,2017,370410872.11,320079883.73,50330988.38,5403604036.66,2608820588.35,2794783448.31,13.59,48.28
61794ac7-ceb3-4ece-810c-6c41747ddbdd,Central PA Water Department,PA,2016,353270805.08,294330789.65,58940015.43,3722916265.07,2092727685.45,1630188579.62,16.68,56.21
61794ac7-ceb3-4ece-810c-6c41747ddbdd,Central PA Water Department,PA,2015,336923862.44,289364143.93,47559718.51,4252623758.91,2422144257.29,1830479501.62,14.12,56.96
bdea5b2c-7f2f-4d4c-8060-015818900c78,Municipal NC Public Water System,NC,2024,166682610.57,128787221.58,37895388.99,2349312955.56,1208719380.27,1140593575.28,22.74,51.45
bdea5b2c-7f2f-4d4c-8060-015818900c78,Municipal NC Public Water System,NC,2023,161276463.14,125605379.67,35671083.47,1731118276.82,909413048.45,821705228.37,22.12,52.53
bdea5b2c-7f2f-4d4c-8060-015818900c78,Municipal NC Public Water System,NC,2022,156045657.52,138926953.11,17118704.41,1329929635.54,721752501.31,608177134.23,10.97,54.27
bdea5b2c-7f2f-4d4c-8060-015818900c78,Municipal NC Public Water System,NC,2021,150984506.71,132888816.14,18095690.57,2109739796.87,1087265417.37,1022474379.5,11.99,51.54
bdea5b2c-7f2f-4d4c-8060-015818900c78,Municipal NC Public Water System,NC,2020,146087508.16,111853577.66,34233930.49,1276243974.02,749942336.78,526301637.24,23.43,58.76
bdea5b2c-7f2f-4d4c-8060-015818900c78,Municipal NC Public Water System,NC,2019,141349337.79,116991707.35,24357630.44,1311053972.31,599027931.78,712026040.53,17.23,45.69
bdea5b2c-7f2f-4d4c-8060-015818900c78,Municipal NC Public Water System,NC,2018,136764844.2,114354389.42,22410454.78,1577784778.12,870749342.69,707035435.43,16.39,55.19
bdea5b2c-7f2f-4d4c-8060-015818900c78,Municipal NC Public Water System,NC,2017,132329043.08,102496342.81,29832700.27,1217437989.24,539188531.01,678249458.22,22.54,44.29
bdea5b2c-7f2f-4d4c-8060-015818900c78,Municipal NC Public Water System,NC,2016,128037111.77,107638162.6,20398949.17,1854792075.88,1045842176.84,808949899.04,15.93,56.39
bdea5b2c-7f2f-4d4c-8060-015818900c78,Municipal NC Public Water System,NC,2015,123884384.02,109837951.78,14046432.24,1829759159.38,1071513098.18,758246061.21,11.34,58.56
d5112362-1982-4b35-8985-e3384fe2d604,Suburban VA Regional Water Authority,VA,2024,19866053.41,16780393.97,3085659.44,191181595.49,99048543.81,92133051.68,15.53,51.81
d5112362-1982-4b35-8985-e3384fe2d604,Suburban VA Regional Water Authority,VA,2023,19512429.05,15855132.14,3657296.91,276075940.18,113952696.11,162123244.06,18.74,41.28
d5112362-1982-4b35-8985-e3384fe2d604,Suburban VA Regional Water Authority,VA,2022,19165099.35,16510680.69,2654418.67,205384141.47,108918427.51,96465713.95,13.85,53.03
d5112362-1982-4b35-8985-e3384fe2d604,Suburban VA Regional Water Authority,VA,2021,18823952.28,14277383.89,4546568.39,242912081.11,144532884.85,98379196.26,24.15,59.5
d5112362-1982-4b35-8985-e3384fe2d604,Suburban VA Regional Water Authority,VA,2020,18488877.77,15521896.74,2966981.02,211881913.41,87220808.25,124661105.15,16.05,41.16
d5112362-1982-4b35-8985-e3384fe2d604,Suburban VA Regional Water Authority,VA,2019,18159767.73,14578426.22,3581341.51,247864166.22,128670902.72,119193263.49,19.72,51.91
d5112362-1982-4b35-8985-e3384fe2d604,Suburban VA Regional Water Authority,VA,2018,17836515.99,13767091.97,4069424.02,151867051.98,68279629.31,83587422.67,22.82,44.96
d5112362-1982-4b35-8985-e3384fe2d604,Suburban VA Regional Water Authority,VA,2017,17519018.27,14972604.11,2546414.16,179889145.83,99511622.32,80377523.51,14.54,55.32
d5112362-1982-4b35-8985-e3384fe2d604,Suburban VA Regional Water Authority,VA,2016,17207172.15,15446068.07,1761104.08,185153155.39,87143345.14,98009810.25,10.23,47.07
d5112362-1982-4b35-8985-e3384fe2d604,Suburban VA Regional Water Authority,VA,2015,16900877.03,13018178.62,3882698.41,143240623.01,62719411.4,80521211.62,22.97,43.79
8a4eae5e-6e27-4e20-a456-2802f82a21b3,Central NJ Metropolitan Water District,NJ,2024,928622537.07,696949038.74,231673498.32,9413836410.77,4373065082.99,5040771327.78,24.95,46.45
8a4eae5e-6e27-4e20-a456-2802f82a21b3,Central NJ Metropolitan Water District,NJ,2023,918768987.5,710188111.31,208580876.19,7645387305.21,3864371286.23,3781016018.98,22.7,50.55
8a4eae5e-6e27-4e20-a456-2802f82a21b3,Central NJ Metropolitan Water District,NJ,2022,909019993.27,698037856.22,210982137.06,7870675568.88,4200341242.61,3670334326.26,23.21,53.37
8a4eae5e-6e27-4e20-a456-2802f82a21b3,Central NJ Metropolitan Water District,NJ,2021,899374444.95,733218517.89,166155927.06,11446701458.89,5287242951.93,6159458506.96,18.47,46.19
8a4eae5e-6e27-4e20-a456-2802f82a21b3,Central NJ Metropolitan Water District,NJ,2020,889831244.87,776514250.0,113316994.87,8057871897.95,4635757592.66,3422114305.3,12.73,57.53
8a4eae5e-6e27-4e20-a456-2802f82a21b3,Central NJ Metropolitan Water District,NJ,2019,880389307.03,716061452.14,164327854.89,11143918074.9,4500662982.4,6643255092.5,18.67,40.39
8a4eae5e-6e27-4e20-a456-2802f82a21b3,Central NJ Metropolitan Water District,NJ,2018,871047556.94,712449798.57,158597758.37,9240657422.98,4466556996.02,4774100426.97,18.21,48.34
8a4eae5e-6e27-4e20-a456-2802f82a21b3,Central NJ Metropolitan Water District,NJ,2017,861804931.51,703593293.44,158211638.07,10082309935.59,5572922774.96,4509387160.63,18.36,55.27
8a4eae5e-6e27-4e20-a456-2802f82a21b3,Central NJ Metropolitan Water District,NJ,2016,852660378.94,743978248.31,108682130.63,11437369994.45,4652563316.15,6784806678.3,12.75,40.68
8a4eae5e-6e27-4e20-a456-2802f82a21b3,Central NJ Metropolitan Water District,NJ,2015,843612858.59,659539531.85,184073326.75,10032514756.99,4216076316.69,5816438440.3,21.82,42.02
8773da82-ed30-4195-ba9b-4de41b2494d4,South LA Municipal Water District,LA,2024,56608895.0,42493238.71,14115656.29,660145097.79,325725096.94,334420000.85,24.94,49.34
8773da82-ed30-4195-ba9b-4de41b2494d4,South LA Municipal Water District,LA,2023,54579570.11,45048366.34,9531203.77,780554937.99,424807546.5,355747391.49,17.46,54.42
8773da82-ed30-4195-ba9b-4de41b2494d4,South LA Municipal Water District,LA,2022,52622992.79,43142419.36,9480573.43,748714050.67,356089323.52,392624727.15,18.02,47.56
8773da82-ed30-4195-ba9b-4de41b2494d4,South LA Municipal Water District,LA,2021,50736555.17,42134021.45,8602533.72,449440038.74,194042476.02,255397562.72,16.96,43.17
8773da82-ed30-4195-ba9b-4de41b2494d4,South LA Municipal Water District,LA,2020,48917742.87,38415610.27,10502132.6,648320322.96,300103351.62,348216971.34,21.47,46.29
8773da82-ed30-4195-ba9b-4de41b2494d4,South LA Municipal Water District,LA,2019,47164131.65,37634895.21,9529236.44,696165202.91,397397987.09,298767215.82,20.2,57.08
8773da82-ed30-4195-ba9b-4de41b2494d4,South LA Municipal Water District,LA,2018,45473384.18,39492167.41,5981216.77,556463267.08,252222665.98,304240601.1,13.15,45.33
8773da82-ed30-4195-ba9b-4de41b2494d4,South LA Municipal Water District,LA,2017,43843246.89,37176591.5,6666655.39,586088535.21,270101991.62,315986543.6,15.21,46.09
8773da82-ed30-4195-ba9b-4de41b2494d4,South LA Municipal Water District,LA,2016,42271547.03,33148998.23,9122548.81,602387524.33,341857820.34,260529703.99,21.58,56.75
8773da82-ed30-4195-ba9b-4de41b2494d4,South LA Municipal Water District,LA,2015,40756189.73,33598478.29,7157711.44,353968888.72,163531037.23,190437851.49,17.56,46.2
5460f621-59a2-41c0-9de2-0418ef44be42,City MD Regional Water Authority,MD,2024,169136470.0,135516073.71,33620396.29,1431378027.85,708434533.44,722943494.41,19.88,49.49
5460f621-59a2-41c0-9de2-0418ef44be42,City MD Regional Water Authority,MD,2023,164984312.91,144112804.43,20871508.49,1945352109.8,1020842418.55,924509691.25,12.65,52.48
5460f621-59a2-41c0-9de2-0418ef44be42,City MD Regional Water Authority,MD,2022,160934087.76,140304222.34,20629865.42,1710175169.07,723632251.13,986542917.94,12.82,42.31
5460f621-59a2-41c0-9de2-0418ef44be42,City MD Regional Water Authority,MD,2021,156983292.21,133929980.77,23053311.44,1495952417.14,707169992.92,788782424.22,14.69,47.27
5460f621-59a2-41c0-9de2-0418ef44be42,City MD Regional Water Authority,MD,2020,153129485.35,125479487.55,27649997.8,2263313399.7,1149016936.62,1114296463.08,18.06,50.77
5460f621-59a2-41c0-9de2-0418ef44be42,City MD Regional Water Authority,MD,2019,149370286.17,123233168.4,26137117.78,1450913798.27,809668299.99,641245498.27,17.5,55.8
5460f621-59a2-41c0-9de2-0418ef44be42,City MD Regional Water Authority,MD,2018,145703372.16,124193289.19,21510082.96,1939923626.31,922639607.99,1017284018.32,14.76,47.56
5460f621-59a2-41c0-9de2-0418ef44be42,City MD Regional Water Authority,MD,2017,142126477.77,120122044.04,22004433.74,2079449562.84,1130936422.5,948513140.35,15.48,54.39
5460f621-59a2-41c0-9de2-0418ef44be42,City MD Regional Water Authority,MD,2016,138637393.12,109140634.22,29496758.89,1732164518.7,1035930742.35,696233776.35,21.28,59.81
5460f621-59a2-41c0-9de2-0418ef44be42,City MD Regional Water Authority,MD,2015,135233962.54,104295011.27,30938951.27,1628974324.82,867825904.76,761148420.06,22.88,53.27
e1a2d039-49a2-444e-8007-f96d16dad953,Greater CO Public Utilities Commission,CO,2024,57342405.84,44365033.26,12977372.58,565597121.2,246627008.73,318970112.47,22.63,43.6
e1a2d039-49a2-444e-8007-f96d16dad953,Greater CO Public Utilities Commission,CO,2023,56072612.6,48459226.95,7613385.65,834268172.2,333827004.16,500441168.04,13.58,40.01
e1a2d039-49a2-444e-8007-f96d16dad953,Greater CO Public Utilities Commission,CO,2022,54830937.72,45360101.9,9470835.82,473236122.23,233976742.34,239259379.89,17.27,49.44
e1a2d039-49a2-444e-8007-f96d16dad953,Greater CO Public Utilities Commission,CO,2021,53616758.56,43507433.48,10109325.08,729021492.14,324551467.01,404470025.12,18.85,44.52
e1a2d039-49a2-444e-8007-f96d16dad953,Greater CO Public Utilities Commission,CO,2020,52429466.25,43649988.2,8779478.05,464922901.37,240034125.44,224888775.94,16.75,51.63
e1a2d039-49a2-444e-8007-f96d16dad953,Greater CO Public Utilities Commission,CO,2019,51268465.4,41878849.42,9389615.97,731722436.19,292979254.43,438743181.76,18.31,40.04
e1a2d039-49a2-444e-8007-f96d16dad953,Greater CO Public Utilities Commission,CO,2018,50133173.81,43460630.24,6672543.56,687303660.37,387232237.26,300071423.11,13.31,56.34
e1a2d039-49a2-444e-8007-f96d16dad953,Greater CO Public Utilities Commission,CO,2017,49023022.18,41638783.64,7384238.54,612392754.31,345124617.72,267268136.59,15.06,56.36
e1a2d039-49a2-444e-8007-f96d16dad953,Greater CO Public Utilities Commission,CO,2016,47937453.8,38858966.42,9078487.38,592540518.72,261048017.04,331492501.68,18.94,44.06
e1a2d039-49a2-444e-8007-f96d16dad953,Greater CO Public Utilities Commission,CO,2015,46875924.31,37944908.66,8931015.64,686795217.63,284316235.94,402478981.68,19.05,41.4
0578ce83-9ed2-43a4-a7c7-f4736caffc31,Municipal MA Municipal Water District,MA,2024,671179373.63,579119934.48,92059439.15,8994278927.82,4683048398.93,4311230528.89,13.72,52.07
0578ce83-9ed2-43a4-a7c7-f4736caffc31,Municipal MA Municipal Water District,MA,2023,658311914.92,558902677.55,99409237.37,9613421534.55,4132923951.29,5480497583.26,15.1,42.99
0578ce83-9ed2-43a4-a7c7-f4736caffc31,Municipal MA Municipal Water District,MA,2022,645691143.6,499866801.3,145824342.3,8119404148.63,4439966016.89,3679438131.74,22.58,54.68
0578ce83-9ed2-43a4-a7c7-f4736caffc31,Municipal MA Municipal Water District,MA,2021,633312330.34,475008175.93,158304154.41,7975454124.85,3470144898.25,4505309226.6,25.0,43.51
0578ce83-9ed2-43a4-a7c7-f4736caffc31,Municipal MA Municipal Water District,MA,2020,621170836.45,517666632.57,103504203.89,6545267818.08,3535382866.19,3009884951.89,16.66,54.01
0578ce83-9ed2-43a4-a7c7-f4736caffc31,Municipal MA Municipal Water District,MA,2019,609262112.19,462254352.78,147007759.41,6187054635.65,3541668766.52,2645385869.13,24.13,57.24
0578ce83-9ed2-43a4-a7c7-f4736caffc31,Municipal MA Municipal Water District,MA,2018,597581695.03,505607379.7,91974315.33,4806637579.51,2868839668.82,1937797910.69,15.39,59.68
0578ce83-9ed2-43a4-a7c7-f4736caffc31,Municipal MA Municipal Water District,MA,2017,586125208.0,478782374.79,107342833.21,6918287537.43,2867396442.04,4050891095.4,18.31,41.45
0578ce83-9ed2-43a4-a7c7-f4736caffc31,Municipal MA Municipal Water District,MA,2016,574888358.05,472379022.08,102509335.97,6759140828.29,3365193472.75,3393947355.54,17.83,49.79
0578ce83-9ed2-43a4-a7c7-f4736caffc31,Municipal MA Municipal Water District,MA,2015,563866934.41,441247113.41,122619821.0,5273231492.57,3101689808.72,2171541683.85,21.75,58.82
a4b95206-118d-4268-973f-193452edf1fe,Municipal OK Metropolitan Water District,OK,2024,7606746.27,6442970.77,1163775.51,77313278.85,39431677.18,37881601.67,15.3,51.0
a4b95206-118d-4268-973f-193452edf1fe,Municipal OK Metropolitan Water District,OK,2023,7331784.2,6401061.16,930723.04,70661477.76,37695556.59,32965921.17,12.69,53.35
a4b95206-118d-4268-973f-193452edf1fe,Municipal OK Metropolitan Water District,OK,2022,7066761.23,5878242.36,1188518.87,81861207.03,41329418.14,40531788.88,16.82,50.49
a4b95206-118d-4268-973f-193452edf1fe,Municipal OK Metropolitan Water District,OK,2021,6811318.07,5155658.86,1655659.21,55085708.53,29248599.57,25837108.96,24.31,53.1
a4b95206-118d-4268-973f-193452edf1fe,Municipal OK Metropolitan Water District,OK,2020,6565108.45,5231772.49,1333335.96,78476176.19,41372308.57,37103867.62,20.31,52.72
a4b95206-118d-4268-973f-193452edf1fe,Municipal OK Metropolitan Water District,OK,2019,6327798.6,4813048.96,1514749.64,84744874.48,41217911.04,43526963.43,23.94,48.64
a4b95206-118d-4268-973f-193452edf1fe,Municipal OK Metropolitan Water District,OK,2018,6099066.82,4796634.62,1302432.2,79930370.22,46287591.19,33642779.03,21.35,57.91
a4b95206-118d-4268-973f-193452edf1fe,Municipal OK Metropolitan Water District,OK,2017,5878603.04,4571069.76,1307533.28,69138393.15,33894960.42,35243432.73,22.24,49.02
a4b95206-118d-4268-973f-193452edf1fe,Municipal OK Metropolitan Water District,OK,2016,5666108.39,4607249.93,1058858.47,74542762.9,40770513.48,33772249.41,18.69,54.69
a4b95206-118d-4268-973f-193452edf1fe,Municipal OK Metropolitan Water District,OK,2015,5461294.82,4864879.37,596415.45,57839594.74,31288453.61,26551141.13,10.92,54.1
17c1909e-2ede-4c7d-9d1b-48a9a36f6aa5,Central VA Metropolitan Water District,VA,2024,149073049.55,126637366.58,22435682.98,1420256930.49,729219351.52,691037578.96,15.05,51.34
17c1909e-2ede-4c7d-9d1b-48a9a36f6aa5,Central VA Metropolitan Water District,VA,2023,143755845.38,120850011.63,22905833.75,1966353643.19,983839661.81,982513981.38,15.93,50.03
17c1909e-2ede-4c7d-9d1b-48a9a36f6aa5,Central VA Metropolitan Water District,VA,2022,138628297.62,109330793.62,29297504.0,1576195423.61,651506762.8,924688660.81,21.13,41.33
17c1909e-2ede-4c7d-9d1b-48a9a36f6aa5,Central VA Metropolitan Water District,VA,2021,133683641.52,105703705.67,27979935.86,1670064654.24,941085763.19,728978891.05,20.93,56.35
17c1909e-2ede-4c7d-9d1b-48a9a36f6aa5,Central VA Metropolitan Water District,VA,2020,128915353.63,107979189.31,20936164.32,1235912759.9,612838221.59,623074538.3,16.24,49.59
17c1909e-2ede-4c7d-9d1b-48a9a36f6aa5,Central VA Metropolitan Water District,VA,2019,124317143.17,94770704.32,29546438.85,1379917039.41,685950617.94,693966421.47,23.77,49.71
17c1909e-2ede-4c7d-9d1b-48a9a36f6aa5,Central VA Metropolitan Water District,VA,2018,119882943.73,105836331.49,14046612.24,1165634087.32,605563737.7,560070349.63,11.72,51.95
17c1909e-2ede-4c7d-9d1b-48a9a36f6aa5,Central VA Metropolitan Water District,VA,2017,115606905.3,91871905.85,23734999.45,1541176149.63,815302893.4,725873256.23,20.53,52.9
17c1909e-2ede-4c7d-9d1b-48a9a36f6aa5,Central VA Metropolitan Water District,VA,2016,111483386.52,99001728.15,12481658.36,1025500433.0,473699283.18,551801149.82,11.2,46.19
17c1909e-2ede-4c7d-9d1b-48a9a36f6aa5,Central VA Metropolitan Water District,VA,2015,107506947.25,92589461.76,14917485.49,1409195231.07,825837071.71,583358159.36,13.88,58.6
8890d040-962c-417b-b65f-0dbdb0773763,South NC Water Resources,NC,2024,35603387.86,28033044.85,7570343.01,427623486.94,227109699.19,200513787.75,21.26,53.11
8890d040-962c-417b-b65f-0dbdb0773763,South NC Water Resources,NC,2023,34152589.42,29813499.21,4339090.21,314492436.58,155043471.89,159448964.69,12.71,49.3
8890d040-962c-417b-b65f-0dbdb0773763,South NC Water Resources,NC,2022,32760909.41,25481412.76,7279496.65,265371392.05,130343828.68,135027563.37,22.22,49.12
8890d040-962c-417b-b65f-0dbdb0773763,South NC Water Resources,NC,2021,31425938.8,28048272.66,3377666.14,283870110.42,119863326.15,164006784.27,10.75,42.22
8890d040-962c-417b-b65f-0dbdb0773763,South NC Water Resources,NC,2020,30145366.77,25708169.05,4437197.71,366498970.59,187448285.12,179050685.46,14.72,51.15
8890d040-962c-417b-b65f-0dbdb0773763,South NC Water Resources,NC,2019,28916976.61,25214521.17,3702455.44,242987694.82,121336937.2,121650757.62,12.8,49.94
8890d040-962c-417b-b65f-0dbdb0773763,South NC Water Resources,NC,2018,27738641.99,21779035.12,5959606.87,236349870.06,110907029.17,125442840.89,21.48,46.92
8890d040-962c-417b-b65f-0dbdb0773763,South NC Water Resources,NC,2017,26608323.2,21337648.73,5270674.47,233599117.92,97459317.16,136139800.77,19.81,41.72
8890d040-962c-417b-b65f-0dbdb0773763,South NC Water Resources,NC,2016,25524063.64,22750281.22,2773782.41,372095549.89,164410140.94,207685408.95,10.87,44.18
8890d040-962c-417b-b65f-0dbdb0773763,South NC Water Resources,NC,2015,24483986.44,19834360.73,4649625.71,324474600.72,144243996.66,180230604.06,18.99,44.45
e547a8dc-f74a-4606-9ddd-a282b146484d,East MA County Water District,MA,2024,3026670152.2,2472864754.14,553805398.06,28625983499.16,16293866364.71,12332117134.45,18.3,56.92
e547a8dc-f74a-4606-9ddd-a282b146484d,East MA County Water District,MA,2023,2904202381.95,2349947796.95,554254585.0,33253810928.64,15587072397.34,17666738531.29,19.08,46.87
e547a8dc-f74a-4606-9ddd-a282b146484d,East MA County Water District,MA,2022,2786690009.55,2498372367.11,288317642.44,37042382175.77,20476499918.26,16565882257.51,10.35,55.28
e547a8dc-f74a-4606-9ddd-a282b146484d,East MA County Water District,MA,2021,2673932525.35,2149932874.45,523999650.9,36117392368.04,20967428299.68,15149964068.36,19.6,58.05
e547a8dc-f74a-4606-9ddd-a282b146484d,East MA County Water District,MA,2020,2565737532.93,2244479487.7,321258045.24,35496343053.92,19981648289.55,15514694764.37,12.52,56.29
e547a8dc-f74a-4606-9ddd-a282b146484d,East MA County Water District,MA,2019,2461920420.76,1941049417.98,520871002.78,25175945406.35,10442289521.62,14733655884.73,21.16,41.48
e547a8dc-f74a-4606-9ddd-a282b146484d,East MA County Water District,MA,2018,2362304047.22,1946836007.13,415468040.09,34593803881.49,16125216677.74,18468587203.75,17.59,46.61
e547a8dc-f74a-4606-9ddd-a282b146484d,East MA County Water District,MA,2017,2266718438.36,1864377838.64,402340599.72,30259386525.65,12172091725.41,18087294800.24,17.75,40.23
e547a8dc-f74a-4606-9ddd-a282b146484d,East MA County Water District,MA,2016,2175000497.86,1667701595.29,507298902.57,18752501122.81,10771805033.41,7980696089.41,23.32,57.44
e547a8dc-f74a-4606-9ddd-a282b146484d,East MA County Water District,MA,2015,2086993728.75,1657115965.04,429877763.71,30798484342.91,13751520177.46,17046964165.46,20.6,44.65
39db3b25-a915-44c1-960f-e1e954effe7c,Central NJ Metropolitan Water District,NJ,2024,48125574.94,36556512.07,11569062.87,671169280.69,381050318.66,290118962.03,24.04,56.77
